timestamp,forecast_timestamp,temperature,wind_direction,wind_speed,wind_gust,cloud_ceiling,visibility,cloud,lightning_prob,precip
2020-11-08 07:30:00,2020-11-08 08:00:00,60,4,4,0,8.0,7,FW,N,False
2020-11-08 07:30:00,2020-11-08 09:00:00,58,4,4,0,8.0,7,FW,N,False
2020-11-08 07:30:00,2020-11-09 08:00:00,62,4,6,0,3.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-09 06:00:00,64,5,5,0,4.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-09 05:00:00,64,5,5,0,6.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-09 04:00:00,65,5,6,0,6.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-09 03:00:00,66,4,6,0,8.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-09 02:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-09 00:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 23:00:00,69,6,6,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 22:00:00,72,6,6,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 21:00:00,74,6,8,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 20:00:00,75,6,8,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-09 07:00:00,63,4,5,0,4.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-08 18:00:00,74,6,8,0,6.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 17:00:00,72,6,9,0,6.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-08 16:00:00,70,5,9,0,6.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-08 15:00:00,67,5,9,0,7.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-08 14:00:00,64,4,8,0,8.0,7,OV,N,False
2020-11-08 07:30:00,2020-11-08 13:00:00,60,4,6,0,2.0,3,OV,N,False
2020-11-08 07:30:00,2020-11-08 12:00:00,58,3,6,0,2.0,5,OV,N,False
2020-11-08 07:30:00,2020-11-08 11:00:00,58,4,5,0,3.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 19:00:00,75,5,8,0,8.0,7,BK,N,False
2020-11-08 07:30:00,2020-11-08 10:00:00,58,4,5,0,3.0,7,SC,N,False
2020-11-08 08:30:00,2020-11-08 20:00:00,75,6,9,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 21:00:00,75,6,9,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 22:00:00,72,6,7,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 23:00:00,69,6,6,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-09 02:00:00,66,4,6,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-09 01:00:00,67,5,6,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 19:00:00,75,5,9,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-09 03:00:00,65,4,6,0,8.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 04:00:00,65,5,6,0,6.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 00:00:00,68,5,5,0,8.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 18:00:00,74,6,8,0,6.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 13:00:00,59,4,6,0,2.0,3,OV,N,False
2020-11-08 08:30:00,2020-11-08 16:00:00,71,5,9,0,6.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-08 15:00:00,67,4,9,0,8.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-08 14:00:00,64,4,8,0,4.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-08 12:00:00,57,2,6,0,3.0,4,OV,N,False
2020-11-08 08:30:00,2020-11-08 11:00:00,57,2,5,0,4.0,7,BK,N,False
2020-11-08 08:30:00,2020-11-08 10:00:00,57,2,4,0,8.0,7,SC,N,False
2020-11-08 08:30:00,2020-11-08 09:00:00,57,2,4,0,8.0,7,FW,N,False
2020-11-08 08:30:00,2020-11-09 09:00:00,62,3,6,0,3.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 06:00:00,63,4,5,0,5.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 08:00:00,62,4,6,0,3.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 07:00:00,63,4,5,0,4.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-08 17:00:00,73,6,9,0,6.0,7,OV,N,False
2020-11-08 08:30:00,2020-11-09 05:00:00,64,4,5,0,6.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 10:00:00,55,2,5,0,8.0,7,FW,N,False
2020-11-08 09:30:00,2020-11-09 03:00:00,65,4,6,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-09 08:00:00,62,4,6,0,3.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-09 07:00:00,63,4,5,0,4.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-09 06:00:00,64,4,5,0,5.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-09 05:00:00,64,4,5,0,6.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-09 04:00:00,65,5,6,0,6.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-09 02:00:00,66,4,6,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-09 01:00:00,67,5,4,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-09 00:00:00,68,5,4,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-09 10:00:00,62,3,6,0,2.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 22:00:00,72,6,6,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-08 23:00:00,69,5,5,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-08 20:00:00,75,5,9,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-08 19:00:00,75,5,8,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-08 18:00:00,74,6,8,0,6.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-08 17:00:00,73,5,8,0,6.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 16:00:00,70,5,9,0,6.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 15:00:00,67,4,8,0,8.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 14:00:00,63,4,7,0,4.0,7,OV,N,False
2020-11-08 09:30:00,2020-11-08 13:00:00,57,4,6,0,3.0,4,OV,N,False
2020-11-08 09:30:00,2020-11-08 12:00:00,55,2,6,0,3.0,5,OV,N,False
2020-11-08 09:30:00,2020-11-08 11:00:00,55,2,5,0,8.0,6,SC,N,False
2020-11-08 09:30:00,2020-11-08 21:00:00,75,5,8,0,8.0,7,BK,N,False
2020-11-08 09:30:00,2020-11-09 09:00:00,62,3,6,0,3.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 20:00:00,74,6,8,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-08 19:00:00,73,5,8,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-08 18:00:00,73,6,8,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-08 17:00:00,71,6,8,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-09 09:00:00,60,3,6,0,2.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 11:00:00,57,1,6,0,8.0,7,SC,N,False
2020-11-08 10:30:00,2020-11-08 15:00:00,67,5,9,0,8.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 14:00:00,63,4,8,0,6.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 21:00:00,73,6,8,0,8.0,7,SC,N,False
2020-11-08 10:30:00,2020-11-08 16:00:00,70,5,9,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-08 22:00:00,71,6,6,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-08 12:00:00,57,1,6,0,8.0,7,SC,N,False
2020-11-08 10:30:00,2020-11-09 00:00:00,67,4,5,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-09 02:00:00,65,5,6,0,8.0,7,BK,N,False
2020-11-08 10:30:00,2020-11-09 03:00:00,64,5,6,0,8.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 04:00:00,63,5,6,0,7.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 05:00:00,62,4,5,0,6.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 06:00:00,62,4,4,0,6.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 07:00:00,61,3,5,0,4.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 08:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 13:00:00,59,3,6,0,2.0,5,OV,N,False
2020-11-08 10:30:00,2020-11-09 10:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-09 11:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 10:30:00,2020-11-08 23:00:00,68,5,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-09 12:00:00,59,2,6,0,2.0,6,OV,N,False
2020-11-08 11:30:00,2020-11-09 11:00:00,59,2,6,0,2.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 10:00:00,60,2,6,0,2.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-08 13:00:00,59,2,6,0,8.0,6,BK,N,False
2020-11-08 11:30:00,2020-11-08 14:00:00,63,4,8,0,6.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 15:00:00,68,5,9,0,8.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-08 16:00:00,71,5,9,0,6.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 17:00:00,72,6,9,0,6.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 18:00:00,73,6,8,0,6.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 19:00:00,74,5,8,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 20:00:00,74,6,8,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 21:00:00,73,6,8,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 22:00:00,71,6,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 23:00:00,68,6,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-09 02:00:00,65,5,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-09 03:00:00,64,5,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-09 04:00:00,63,5,6,0,7.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 05:00:00,63,4,5,0,6.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 06:00:00,62,4,4,0,6.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 07:00:00,61,3,5,0,4.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 08:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 09:00:00,60,3,6,0,2.0,7,OV,N,False
2020-11-08 11:30:00,2020-11-09 00:00:00,67,5,6,0,8.0,7,BK,N,False
2020-11-08 11:30:00,2020-11-08 12:00:00,57,1,6,0,8.0,6,SC,N,False
2020-11-08 12:30:00,2020-11-08 13:00:00,60,2,6,0,6.0,6,BK,N,False
2020-11-08 12:30:00,2020-11-08 14:00:00,64,3,8,0,6.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 11:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 10:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 12:00:00,58,3,6,0,2.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 09:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 08:00:00,60,3,5,0,3.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 06:00:00,62,4,4,0,6.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 05:00:00,62,4,5,0,7.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 04:00:00,63,5,5,0,8.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 03:00:00,64,5,7,0,8.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 02:00:00,65,5,6,0,8.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-09 07:00:00,61,3,5,0,5.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-08 23:00:00,68,5,6,0,8.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-08 15:00:00,68,4,8,0,6.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-09 00:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-08 16:00:00,70,4,8,0,6.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-08 17:00:00,72,5,8,0,6.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-08 18:00:00,73,5,8,0,6.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-09 13:00:00,61,3,7,0,2.0,7,OV,N,False
2020-11-08 12:30:00,2020-11-08 19:00:00,74,5,8,0,8.0,7,BK,N,False
2020-11-08 12:30:00,2020-11-08 20:00:00,74,5,8,0,8.0,7,SC,N,False
2020-11-08 12:30:00,2020-11-08 21:00:00,73,5,7,0,8.0,7,SC,N,False
2020-11-08 12:30:00,2020-11-08 22:00:00,71,6,6,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-09 03:00:00,64,5,6,0,8.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 04:00:00,63,5,5,0,7.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 05:00:00,63,4,5,0,6.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 06:00:00,62,4,4,0,6.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 07:00:00,61,3,5,0,6.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 09:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 02:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-09 10:00:00,60,2,6,0,2.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 11:00:00,60,3,6,0,2.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 13:00:00,60,3,7,0,2.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 14:00:00,63,4,9,0,3.0,7,SC,N,False
2020-11-08 13:30:00,2020-11-09 08:00:00,61,3,5,0,3.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 12:00:00,59,2,6,0,2.0,7,OV,N,False
2020-11-08 13:30:00,2020-11-09 00:00:00,68,4,5,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 23:00:00,68,5,6,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 22:00:00,71,6,6,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 21:00:00,73,6,7,0,8.0,7,SC,N,False
2020-11-08 13:30:00,2020-11-08 20:00:00,74,5,8,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 19:00:00,74,5,8,0,8.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 18:00:00,74,5,8,0,7.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 17:00:00,73,5,8,0,6.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 16:00:00,71,4,8,0,6.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 15:00:00,69,3,8,0,6.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-08 14:00:00,65,3,8,0,6.0,7,BK,N,False
2020-11-08 13:30:00,2020-11-09 01:00:00,67,5,6,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-09 04:00:00,63,5,6,0,7.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 05:00:00,62,3,5,0,8.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 06:00:00,62,3,5,0,8.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 11:00:00,59,2,6,0,2.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 08:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 09:00:00,60,3,6,0,3.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 10:00:00,59,2,6,0,2.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 03:00:00,64,5,6,0,8.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 07:00:00,61,3,5,0,6.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 02:00:00,65,5,6,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 20:00:00,75,6,8,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-09 00:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 23:00:00,68,6,6,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 22:00:00,72,6,7,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 21:00:00,74,6,7,0,8.0,7,SC,N,False
2020-11-08 14:30:00,2020-11-08 19:00:00,75,5,8,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 18:00:00,74,6,8,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-08 17:00:00,72,5,9,0,6.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-09 13:00:00,61,3,7,0,2.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 12:00:00,58,2,6,0,2.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-09 15:00:00,67,5,9,0,4.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 14:30:00,2020-11-09 14:00:00,64,4,8,0,3.0,7,OV,N,False
2020-11-08 14:30:00,2020-11-08 15:00:00,69,4,9,0,8.0,7,SC,N,False
2020-11-08 14:30:00,2020-11-08 16:00:00,72,5,9,0,8.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-08 17:00:00,74,6,8,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-08 16:00:00,73,5,8,0,8.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-09 16:00:00,68,5,8,0,4.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-09 15:00:00,66,5,8,0,4.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-09 13:00:00,60,3,7,0,3.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 12:00:00,59,2,6,0,2.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 11:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 10:00:00,59,3,6,0,2.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 09:00:00,60,4,5,0,3.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 08:00:00,60,4,5,0,4.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 07:00:00,61,4,5,0,7.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 06:00:00,62,4,4,0,8.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 14:00:00,63,4,8,0,3.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-09 04:00:00,63,6,5,0,6.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-09 05:00:00,63,5,4,0,8.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-08 18:00:00,75,6,7,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-08 20:00:00,75,6,8,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-08 21:00:00,74,6,7,0,8.0,7,SC,N,False
2020-11-08 15:30:00,2020-11-08 22:00:00,73,6,6,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-08 19:00:00,75,6,7,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-09 00:00:00,68,5,5,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-09 01:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-09 02:00:00,66,5,5,0,8.0,7,BK,N,False
2020-11-08 15:30:00,2020-11-09 03:00:00,65,6,6,0,8.0,7,OV,N,False
2020-11-08 15:30:00,2020-11-08 23:00:00,69,6,5,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-09 17:00:00,70,5,8,0,5.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 08:00:00,60,4,6,0,5.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 16:00:00,69,5,9,0,4.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 15:00:00,67,5,9,0,4.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 13:00:00,60,3,7,0,3.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 12:00:00,58,2,7,0,3.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 11:00:00,58,3,6,0,3.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 10:00:00,58,3,5,0,3.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 09:00:00,59,4,5,0,4.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 07:00:00,60,4,5,0,6.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 01:00:00,65,4,6,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-09 05:00:00,62,5,6,0,8.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 04:00:00,63,5,6,0,6.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 03:00:00,64,4,6,0,8.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-09 02:00:00,64,5,6,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-09 00:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-08 23:00:00,69,5,5,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-08 22:00:00,72,6,6,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-08 21:00:00,75,6,7,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-08 20:00:00,76,7,8,0,8.0,7,BK,N,False
2020-11-08 16:30:00,2020-11-08 19:00:00,76,6,7,0,8.0,7,SC,N,False
2020-11-08 16:30:00,2020-11-08 17:00:00,74,7,8,0,8.0,7,SC,N,False
2020-11-08 16:30:00,2020-11-09 06:00:00,61,5,5,0,6.0,7,OV,N,False
2020-11-08 16:30:00,2020-11-08 18:00:00,76,6,7,0,8.0,7,SC,N,False
2020-11-08 16:30:00,2020-11-09 14:00:00,63,4,9,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-08 18:00:00,76,7,8,0,8.0,7,SC,N,False
2020-11-08 17:30:00,2020-11-09 18:00:00,71,5,7,0,5.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 17:00:00,70,5,8,0,5.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 16:00:00,68,5,9,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 15:00:00,66,4,9,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 14:00:00,63,4,9,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 13:00:00,60,3,7,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 12:00:00,57,2,6,0,3.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 11:00:00,58,3,6,0,3.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 10:00:00,58,3,5,0,3.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 09:00:00,59,4,5,0,4.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 08:00:00,60,4,6,0,5.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-08 19:00:00,77,6,7,0,8.0,7,SC,N,False
2020-11-08 17:30:00,2020-11-09 06:00:00,61,5,5,0,6.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 05:00:00,62,5,6,0,8.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 04:00:00,63,5,6,0,6.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 03:00:00,64,5,7,0,8.0,7,OV,N,False
2020-11-08 17:30:00,2020-11-09 02:00:00,65,5,6,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-09 01:00:00,66,5,6,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-09 00:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-08 23:00:00,69,5,6,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-08 22:00:00,74,6,6,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-08 21:00:00,76,6,7,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-08 20:00:00,77,6,7,0,8.0,7,BK,N,False
2020-11-08 17:30:00,2020-11-09 07:00:00,60,4,5,0,6.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 09:00:00,59,4,5,0,4.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 10:00:00,58,3,5,0,3.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 11:00:00,58,3,6,0,3.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 12:00:00,58,2,6,0,3.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 18:00:00,70,5,6,0,5.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 14:00:00,63,4,8,0,4.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 15:00:00,66,5,10,0,4.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 16:00:00,68,5,8,0,5.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 08:00:00,60,4,5,0,5.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 13:00:00,60,3,7,0,4.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 07:00:00,61,4,5,0,6.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 01:00:00,67,5,5,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-09 05:00:00,62,5,5,0,8.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 04:00:00,63,5,5,0,8.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 03:00:00,65,5,6,0,8.0,7,OV,N,False
2020-11-08 18:30:00,2020-11-09 02:00:00,66,5,5,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-09 00:00:00,69,5,5,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-08 23:00:00,71,6,5,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-08 22:00:00,74,6,6,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-08 21:00:00,77,6,7,0,8.0,7,BK,N,False
2020-11-08 18:30:00,2020-11-08 20:00:00,78,6,8,0,8.0,7,BK,N,False
